symbol_name,genscape/power/supply/de.cap_avail.bl.bio.d.c,genscape/power/supply/de.cap_avail.bl.btry.d.c,genscape/power/supply/de.cap_avail.bl.ccgt.d.c,genscape/power/supply/de.cap_avail.bl.coal.d.c,genscape/power/supply/de.cap_avail.bl.engine.d.c,genscape/power/supply/de.cap_avail.bl.gas_boiler.d.c,genscape/power/supply/de.cap_avail.bl.geo.d.c,genscape/power/supply/de.cap_avail.bl.gt.d.c,genscape/power/supply/de.cap_avail.bl.hydro_ps.d.c,genscape/power/supply/de.cap_avail.bl.hydro_res.d.c,genscape/power/supply/de.cap_avail.bl.hydro_ror.d.c,genscape/power/supply/de.cap_avail.bl.lig.d.c,genscape/power/supply/de.cap_avail.bl.nuc.d.c,genscape/power/supply/de.cap_avail.bl.oil.d.c,genscape/power/supply/de.cap_avail.bl.spv.d.c,genscape/power/supply/de.cap_avail.bl.waste.d.c,genscape/power/supply/de.cap_avail.bl.wnd.d.c,genscape/power/supply/de.cap_avail.bl.wnd_off.d.c,genscape/power/supply/de.cap_avail.bl.wnd_on.d.c,genscape/power/supply/de.cap_inst.bl.bio.d.c,genscape/power/supply/de.cap_inst.bl.btry.d.c,genscape/power/supply/de.cap_inst.bl.ccgt.d.c,genscape/power/supply/de.cap_inst.bl.coal.d.c,genscape/power/supply/de.cap_inst.bl.engine.d.c,genscape/power/supply/de.cap_inst.bl.gas_boiler.d.c,genscape/power/supply/de.cap_inst.bl.geo.d.c,genscape/power/supply/de.cap_inst.bl.gt.d.c,genscape/power/supply/de.cap_inst.bl.hydro_ps.d.c,genscape/power/supply/de.cap_inst.bl.hydro_res.d.c,genscape/power/supply/de.cap_inst.bl.hydro_ror.d.c,genscape/power/supply/de.cap_inst.bl.lig.d.c,genscape/power/supply/de.cap_inst.bl.nuc.d.c,genscape/power/supply/de.cap_inst.bl.oil.d.c,genscape/power/supply/de.cap_inst.bl.spv.d.c,genscape/power/supply/de.cap_inst.bl.waste.d.c,genscape/power/supply/de.cap_inst.bl.wnd.d.c,genscape/power/supply/de.cap_inst.bl.wnd_off.d.c,genscape/power/supply/de.cap_inst.bl.wnd_on.d.c,genscape/power/supply/de.pro.bl.bio.d.c,genscape/power/supply/de.pro.bl.btry.d.c,genscape/power/supply/de.pro.bl.ccgt.d.c,genscape/power/supply/de.pro.bl.coal.d.c,genscape/power/supply/de.pro.bl.engine.d.c,genscape/power/supply/de.pro.bl.gas_boiler.d.c,genscape/power/supply/de.pro.bl.gas.d.c,genscape/power/supply/de.pro.bl.geo.d.c,genscape/power/supply/de.pro.bl.gt.d.c,genscape/power/supply/de.pro.bl.hydro.d.c,genscape/power/supply/de.pro.bl.hydro_ps.d.c,genscape/power/supply/de.pro.bl.hydro_res.d.c,genscape/power/supply/de.pro.bl.hydro_ror.d.c,genscape/power/supply/de.pro.bl.lig.d.c,genscape/power/supply/de.pro.bl.nuc.d.c,genscape/power/supply/de.pro.bl.oil.d.c,genscape/power/supply/de.pro.bl.spv.d.c,genscape/power/supply/de.pro.bl.waste.d.c,genscape/power/supply/de.pro.bl.wnd.d.c,genscape/power/supply/de.pro.bl.wnd_off.d.c,genscape/power/supply/de.pro.bl.wnd_on.d.c,genscape/power/supply/de.pro.coal.d.c,genscape/power/supply/de.pro.gas.d.c,genscape/power/supply/de.pro.lig.d.c,genscape/power/supply/de.pro.pl.hydro.d.c,genscape/power/supply/de.pro.pl.spv.d.c,genscape/power/supply/de.pro.pl.wnd.d.c,genscape/power/supply/de.pro.spv.d.c,genscape/power/supply/de.pro.wnd.d.c
9/14/2027 0:00,3.78,5.34,14.28,4.31,0.5,3.71,0,2.95,0,0,6.75,9.82,0,0.53,15.16,0.78,0,1.87,2.84,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,142.6,1.76,0,11.82,74.33,90.71,13.96,179.78,86.93,0.75,11.11,,0,0.24,,0,0,35.88,212.03,0,4.9,363.94,18.09,0,45,68.21,,,,,,,,
9/15/2027 0:00,3.78,5.34,14.29,4.31,0.5,3.71,0,2.95,0,0,6.75,9.11,0,0.53,18.17,0.78,0,2.47,9.12,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,142.6,1.76,0,11.82,74.33,90.71,10.1,151.18,81.6,0,10.44,,0,0,,0,0,35.8,187.15,0,4.67,435.96,18.07,0,59.25,218.79,,,,,,,,
9/16/2027 0:00,3.78,5.34,14.29,4.31,0.5,3.71,0,2.95,0,0,6.75,9.31,0,0.53,17.39,0.78,0,1.17,7.62,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,142.6,1.76,0,11.82,74.33,90.71,10.99,154.21,80.65,0.75,10.65,,0,0.22,,0,0,35.84,190.8,0,4.62,417.25,18.08,0,28.03,182.91,,,,,,,,
9/17/2027 0:00,3.78,5.34,14.22,4.3,0.5,3.69,0,2.95,0,0,6.75,8.81,0,0.53,15.2,0.78,0,3.05,7.62,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,142.6,1.76,0,11.82,74.33,90.71,11.4,136.88,79.84,0,10.43,,0,0,,0,0,36.13,178.28,0,4.59,364.86,18.01,0,73.3,182.91,,,,,,,,
9/18/2027 0:00,3.85,5.34,13.93,4.3,0.5,3.59,0,2.95,0,0,6.75,6.3,0,0.53,8.28,0.78,0,6.34,27.05,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,142.6,1.76,0,11.82,74.33,88.97,10.11,40.81,9.27,0,6.75,,0,0,,0,0,35.03,79.24,0,3.6,198.73,15.54,0,152.28,649.11,,,,,,,,
9/19/2027 0:00,3.85,5.34,13.99,4.3,0.5,3.61,0,2.95,0,0,6.75,5.23,0,0.53,12.94,0.78,0,4.64,30.68,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,142.6,1.76,0,11.82,74.33,87.82,0.88,37.57,8.19,0,3.3,,0,0,,0,0,33.25,62.76,0,3.6,310.5,14.83,0,111.29,736.36,,,,,,,,
9/20/2027 0:00,3.78,5.34,14.28,4.3,0.5,3.71,0,2.95,0,0,6.75,6.53,0,0.53,15.48,0.78,0,5.46,23.95,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,142.6,1.76,0,11.82,74.33,89.06,19.33,89.3,39.6,0,7.76,,0,0,,0,0,33.93,105.28,0,3.96,371.64,16.3,0,131.03,574.87,,,,,,,,
9/21/2027 0:00,3.78,5.34,14.31,4.3,0.5,3.72,0,2.95,0,0,6.75,7.7,0,0.53,12.88,0.78,0,3.2,22.68,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,142.6,1.76,0,11.82,74.33,90.71,9.91,113.06,49.28,0.08,10.5,,0,0,,0,0,35.09,148.12,0,3.99,309.09,18.06,0,76.79,544.43,,,,,,,,
9/22/2027 0:00,3.78,5.34,14.34,4.3,0.5,3.73,0,2.95,0,0,6.75,8.67,0,0.53,6.84,0.78,0,3.84,18.9,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,142.6,1.76,0,11.82,74.33,90.71,10.82,130.67,72.16,0.08,11.29,,0,0,,0,0,35.87,178.72,0,4.23,164.26,18.05,0,92.06,453.65,,,,,,,,
9/23/2027 0:00,3.78,5.34,14.36,4.12,0.5,3.74,0,2.95,0,0,6.75,8.5,0,0.53,11.2,0.78,0,3.07,18.85,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,142.6,1.76,0,11.82,74.33,90.71,10.19,127.2,73.66,0,10.84,,0,0,,0,0,35.93,175.17,0,4.15,268.81,18.02,0,73.71,452.52,,,,,,,,
9/24/2027 0:00,3.78,5.34,14.31,3.87,0.5,3.72,0,2.96,0,0,6.75,8.28,0,0.53,15.42,0.78,0,7.28,8.05,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,142.6,1.76,0,11.82,74.33,90.71,10.99,91.86,66.01,0,8.79,,0,0,,0,0,35.62,155.17,0,4.07,370.14,18,0,174.65,193.29,,,,,,,,
9/25/2027 0:00,3.85,5.34,14.04,3.87,0.5,3.63,0,3.01,0,0,6.75,7.17,0,0.53,16.84,0.78,0,6.04,15.47,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,142.6,1.76,0,11.82,74.33,90.62,10.11,74.53,31.87,0,6.63,,0,0,,0,0,33.44,114.26,0,3.92,404.12,16.25,0,145,371.17,,,,,,,,
9/26/2027 0:00,3.85,5.34,14.13,3.87,0.5,3.66,0,3.01,0,0,6.75,8.59,0,0.53,16.15,0.78,0,2.08,2.5,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,142.6,1.76,0,11.82,74.33,90.98,1.76,94.66,53.85,0,7.61,,0,0,,0,0,32.11,155.97,0,3.88,387.6,16.25,0,49.92,60.08,,,,,,,,
9/27/2027 0:00,3.78,5.34,14.43,4.29,0.5,3.76,0,3.01,0,0,6.75,9.31,0,0.53,15.02,0.78,0,2.93,5.32,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,142.6,1.76,0,11.82,74.33,90.71,18.45,152.17,77.93,0.31,10.67,,0,0.03,,0,0,34.52,185.1,0,4.35,360.37,18.1,0,70.42,127.61,,,,,,,,
9/28/2027 0:00,3.78,5.34,14.48,4.28,0.5,3.78,0,3.01,0,0,6.75,8.38,0,0.53,14.51,0.78,0,8.16,11.42,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,142.6,1.76,0,11.82,74.33,90.71,9.51,119.26,66.77,0.54,10.27,,0,0.07,,0,0,35.51,162.01,0,4.07,348.3,18.07,0,195.95,274.05,,,,,,,,
9/29/2027 0:00,3.78,5.34,14.53,4.28,0.5,3.79,0,3.01,0,0,6.75,8,0,0.53,10.11,0.78,0,7.5,20.47,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,142.6,1.76,0,11.82,74.33,90.71,3.98,80.99,65.36,0,10.73,,0,0,,0,0,36.03,154.77,0,3.92,242.63,17.99,0,180.04,491.33,,,,,,,,
9/30/2027 0:00,3.78,5.34,14.57,4.28,0.5,3.81,0,3.01,0,0,6.75,8.25,0,0.53,12.35,0.78,0,6.11,13.53,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,142.6,1.76,0,11.82,74.33,90.71,16.24,141.79,72.88,0.08,10.93,,0,0.03,,0,0,36.21,163.18,0,4.35,296.49,18.06,0,146.71,324.63,,,,,,,,
10/1/2027 0:00,4.02,5.34,14.53,4.62,0.5,3.8,0,3.01,0,0,6.75,6.91,0,0.53,4.63,0.81,0,7.91,33.9,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.45,8.32,59.81,22.31,0,9.29,,0,0,,0,0,36.39,108.33,0,7.2,111.12,18.61,0,189.95,813.6,,,,,,,,
10/2/2027 0:00,4.03,5.34,14.28,4.65,0.5,3.71,0,3.01,0,0,6.75,6.48,0,0.53,7.14,0.81,0,9.15,27.08,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.63,10.11,41.44,10.48,0,5.71,,0,0,,0,0,35.12,88.28,0,7.2,171.45,18.61,0,219.7,649.84,,,,,,,,
10/3/2027 0:00,4.03,5.34,14.37,4.65,0.5,3.74,0,3.01,0,0,6.75,7.34,0,0.53,10.36,0.81,0,4.25,18.61,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,95.91,3.08,55.41,26.84,0,5.65,,0,0,,0,0,34.04,117.32,0,7.32,248.76,18.52,0,102.1,446.55,,,,,,,,
10/4/2027 0:00,4.02,5.34,14.69,4.65,0.5,3.85,0,3.01,0,0,6.75,8.25,0,0.53,13.53,0.81,0,6.4,11.52,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.45,17.47,121.15,74.53,0,10.66,,0,0,,0,0,35.44,149.42,0,7.79,324.83,18.68,0,153.62,276.53,,,,,,,,
10/5/2027 0:00,4.02,5.34,14.74,4.65,0.5,3.87,0,3.01,0,0,6.75,6.66,0,0.53,12.91,0.81,0,8.18,30.53,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,94.78,13.69,53.92,34.18,0,8.64,,0,0,,0,0,35.15,98.61,0,7.2,309.96,16.4,0,196.31,732.78,,,,,,,,
10/6/2027 0:00,4.02,5.34,14.8,4.64,0.5,3.89,0,3.01,0,0,6.75,7.01,0,0.53,13.84,0.81,0,6.75,26.69,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,95.12,16.13,99,52.54,0,8.45,,0,0,,0,0,34.49,109.68,0,7.44,332.15,16.78,0,162.02,640.63,,,,,,,,
10/7/2027 0:00,4.02,5.34,14.84,4.64,0.5,3.9,0,3.01,0,0,6.75,8.05,0,0.53,13.7,0.81,0,7.23,16.78,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,95.91,11.86,111.57,66.95,0,10.5,,0,0,,0,0,34.74,146.01,0,7.67,328.86,17.53,0,173.5,402.72,,,,,,,,
10/8/2027 0:00,4.02,5.34,14.81,4.64,0.5,3.89,0,3.01,0,0,6.75,8.13,0,0.53,8.93,0.81,0,7.02,21.48,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.45,7.94,83.89,62.96,0,11.01,,0,0,,0,0,35.08,142.91,0,7.48,214.32,18.62,0,168.39,515.6,,,,,,,,
10/9/2027 0:00,4.03,5.34,14.56,4.64,0.5,3.8,0,3.01,0,0,6.75,8.05,0,0.53,14.49,0.81,0,3.92,12.37,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,95.68,12.28,66.32,41.48,0,8.99,,0,0,,0,0,34.18,134.52,0,7.24,347.73,18.59,0,94.18,296.88,,,,,,,,
10/10/2027 0:00,4.03,5.34,14.65,4.64,0.5,3.84,0,3.01,0,0,6.75,7.44,0,0.53,12.22,0.81,0,6.96,19.96,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,94.98,0,44.11,8.3,0,5.58,,0,0,,0,0,32.78,108.04,0,7.2,293.29,16.76,0,166.95,479.15,,,,,,,,
10/11/2027 0:00,4.02,5.34,14.96,4.64,0.5,3.94,0,3.01,0,0,6.75,10.01,0,0.53,10.61,0.81,0,4.22,8.15,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.45,14.79,199.01,82.56,1.01,13.75,,0,0.43,,0,0,33.8,200.17,0,8.15,254.7,18.74,0,101.22,195.49,,,,,,,,
10/12/2027 0:00,4.02,5.34,15.02,4.64,0.5,3.96,0,3.01,0,0,6.75,11.13,0,0.53,11.17,0.81,0,2.56,3.69,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.45,13.45,236.94,100.41,1.24,12.79,,0,0.17,,0,0,35.84,247.11,0,8.46,268.09,18.71,0,61.56,88.52,,,,,,,,
10/13/2027 0:00,4.02,5.34,15.06,4.64,0.5,3.98,0,3.01,0,0,6.75,11.3,0,0.53,6.36,0.81,0,2.65,8.85,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.45,7.63,239.21,102.37,0.7,12.83,,0,0.07,,0,0,36.94,251.33,0,8.74,152.73,18.7,0,63.6,212.44,,,,,,,,
10/14/2027 0:00,4.02,5.34,15.1,4.64,0.5,3.99,0,3.01,0,0,6.75,11.3,0,0.53,5.87,0.81,0,1.94,7.94,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.45,7.77,255.5,103.22,0.16,12.13,,0,0.09,,0,0,37.38,253.16,0,8.66,140.78,18.69,0,46.5,190.64,,,,,,,,
10/15/2027 0:00,4.02,5.34,15.06,4.64,0.5,3.98,0,3.01,0,0,6.75,9.85,0,0.53,6.01,0.81,0,4.61,15.95,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.45,2.01,156.31,86.57,0,12.09,,0,0,,0,0,36.81,200.86,0,7.79,144.26,18.63,0,110.64,382.84,,,,,,,,
10/16/2027 0:00,4.03,5.34,14.8,4.63,0.5,3.89,0,3.01,0,0,6.75,8.07,0,0.53,9.88,0.81,0,6.15,18.3,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.09,10.11,77.03,32.02,0,6.82,,0,0,,0,0,34.6,125.43,0,7.71,237.17,18.61,0,147.52,439.16,,,,,,,,
10/17/2027 0:00,4.03,5.34,14.89,4.63,0.5,3.92,0,3.01,0,0,6.75,8.04,0,0.53,10.98,0.81,0,5.41,16.81,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,95.16,1.56,54.98,20.08,0,7.71,,0,0,,0,0,33.46,128.19,0,7.2,263.45,17.14,0,129.83,403.38,,,,,,,,
10/18/2027 0:00,4.02,5.34,15.19,4.63,0.5,4.02,0,3.01,0,0,6.75,10.26,0,0.53,7.08,0.81,0,5.77,8.22,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.45,12.24,199.21,84.05,0,12.22,,0,0.01,,0,0,34.11,216.86,0,7.95,169.91,18.67,0,138.56,197.29,,,,,,,,
10/19/2027 0:00,4.02,5.34,15.24,4.63,0.5,4.04,0,3.01,0,0,6.75,10.4,0,0.53,8.14,0.81,0,2.61,9.38,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.45,10.37,205.21,89.83,0,12.27,,0,0,,0,0,35.22,226.7,0,7.91,195.32,18.66,0,62.76,225.1,,,,,,,,
10/20/2027 0:00,4.02,5.34,15.27,4.63,0.5,4.05,0,3.01,0,0,6.75,8.69,0,0.53,8.73,0.81,0,7.55,26.64,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.45,0,97.68,64.24,0,12.31,,0,0,,0,0,33.73,162.79,0,7.4,209.63,18.62,0,181.11,639.32,,,,,,,,
10/21/2027 0:00,4.02,5.34,15.3,4.63,0.5,4.06,0,3.01,0,0,6.75,10.49,0,0.53,4.13,0.81,0,1.68,14.8,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.45,9.1,197.06,92.99,0,12.34,,0,0,,0,0,34.21,231.78,0,8.46,99.22,18.66,0,40.36,355.09,,,,,,,,
10/22/2027 0:00,4.02,5.34,15.25,4.63,0.5,4.04,0,3.01,0,0,6.75,10.11,0,0.53,8.22,0.81,0,3.26,12.88,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.45,3.52,175.24,90.57,0,12.28,,0,0,,0,0,34.21,203.68,0,8.03,197.16,18.64,0,78.14,309.04,,,,,,,,
10/23/2027 0:00,4.03,5.34,14.98,4.63,0.5,3.95,0,3.01,0,0,6.75,8.41,0,0.53,7.93,0.81,0,3.95,16.05,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.63,5.4,83.2,44.72,0,11.14,,0,0,,0,0,31.83,146.54,0,7.56,190.24,18.62,0,94.78,385.08,,,,,,,,
10/24/2027 0:00,4.03,5.34,15.06,4.63,0.5,3.98,0,3.01,0,0,6.75,6.23,0,0.53,4.49,0.81,0,7.47,37.53,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,90.48,0.88,41.3,8.25,0,3.53,,0,0,,0,0,29.32,90.11,0,7.2,107.74,13.54,0,179.31,900.69,,,,,,,,
10/25/2027 0:00,4.02,5.34,15.35,4.62,0.5,4.08,0,3.01,0,0,6.75,8.5,0,0.53,7.98,0.81,0,6.48,21.38,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.45,9.13,149.52,68.41,0,10.76,,0,0.03,,0,0,30.68,157.1,0,7.83,191.57,18.67,0,155.51,513.01,,,,,,,,
10/26/2027 0:00,4.02,5.34,15.39,4.62,0.5,4.09,0,3.01,0,0,6.75,10.01,0,0.53,7.95,0.81,0,4.36,11.72,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.45,6.22,218.02,96.19,0,12.42,,0,0,,0,0,32.9,215.9,0,8.27,190.8,18.64,0,104.75,281.36,,,,,,,,
10/27/2027 0:00,4.02,5.34,15.41,4.62,0.5,4.1,0,3.01,0,0,6.75,9.37,0,0.53,10.7,0.81,0,6.15,15.59,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.45,5.44,177.98,86.95,0,12.45,,0,0,,0,0,32.46,188.5,0,7.83,256.89,18.64,0,147.64,374.16,,,,,,,,
10/28/2027 0:00,4.02,5.34,15.43,4.62,0.5,4.11,0,3.01,0,0,6.75,9.34,0,0.53,8.38,0.81,0,4.58,21.76,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.45,3.88,158.98,86.37,0,12.47,,0,0,,0,0,31.6,186.42,0,7.83,201.14,18.63,0,109.93,522.36,,,,,,,,
10/29/2027 0:00,4.02,5.34,15.38,4.62,0.5,4.09,0,3.01,0,0,6.75,10.61,0,0.53,7.23,0.81,0,2.16,9.14,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.45,10.19,233.8,97.99,0,12.41,,0,0.03,,0,0,32.11,234.49,0,8.38,173.57,18.65,0,51.88,219.31,,,,,,,,
10/30/2027 0:00,4.03,5.34,15.1,4.62,0.5,3.99,0,3.01,0,0,6.75,9.91,0,0.53,9.94,0.81,0,1.95,8.46,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.63,9.64,139.22,73.64,0,11.62,,0,0,,0,0,31.07,185.92,0,7.75,238.5,18.63,0,46.91,203.13,,,,,,,,
10/31/2027 0:00,4.03,5.34,15.17,4.62,0.5,4.01,0,3.01,0,0,6.75,9.5,0,0.53,7.17,0.81,0,3.03,8.43,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,143.77,1.76,0,11.88,74.62,96.63,4.09,116.21,71.67,0,12.2,,0,0,,0,0,30.33,178.72,0,7.79,172.08,18.62,0,72.73,202.44,,,,,,,,
11/1/2027 0:00,4.36,5.34,15.46,4.82,0.5,4.11,0,3.01,0,0,6.75,8.68,0,0.53,6.23,0.78,0,7.24,24.19,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,144.93,1.76,0,11.93,74.91,104.66,8.39,113.28,54.23,0,12.48,,0,0,,0,0,31.74,141.67,0,7.44,149.48,17.86,0,173.68,580.6,,,,,,,,
11/2/2027 0:00,4.36,5.34,15.49,4.83,0.5,4.12,0,3.01,0,0,6.75,8.24,0,0.53,7.78,0.78,0,6.89,28.71,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,144.93,1.76,0,11.93,74.91,104.66,8.17,129.99,58.37,0,11.24,,0,0,,0,0,33.09,139.53,0,7.67,186.76,17.87,0,165.37,688.95,,,,,,,,
11/3/2027 0:00,4.36,5.34,15.51,4.83,0.5,4.13,0,3.01,0,0,6.75,9.02,0,0.53,6.25,0.78,0,6.97,25.1,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,144.93,1.76,0,11.93,74.91,104.66,3.68,133.88,80.14,0,12.56,,0,0,,0,0,33.33,172.66,0,7.83,149.97,17.88,0,167.35,602.39,,,,,,,,
11/4/2027 0:00,4.36,5.34,15.53,4.83,0.5,4.14,0,3.01,0,0,6.75,10.57,0,0.53,3.36,0.78,0,6.24,13.52,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,144.93,1.76,0,11.93,74.91,104.66,10.11,217.15,95.87,0,12.58,,0,0,,0,0,33.68,226.98,0,8.5,80.62,17.89,0,149.83,324.4,,,,,,,,
11/5/2027 0:00,4.36,5.34,15.47,4.83,0.5,4.12,0,3.01,0,0,6.75,10.08,0,0.53,6.17,0.78,0,5.1,13.63,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,144.93,1.76,0,11.93,74.91,104.66,0,183.58,96.69,0,12.52,,0,0,,0,0,33.33,202.69,0,8.19,148.02,17.87,0,122.42,327.05,,,,,,,,
11/6/2027 0:00,4.4,5.34,15.2,4.83,0.5,4.02,0,3.01,0,0,6.75,7.83,0,0.53,7.64,0.78,0,5.86,26.11,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,144.93,1.76,0,11.93,74.91,105.67,5.46,65.28,28.05,0,11.07,,0,0,,0,0,31.39,106.93,0,7.2,183.43,17.85,0,140.71,626.68,,,,,,,,
11/7/2027 0:00,4.4,5.34,15.27,4.83,0.5,4.05,0,3.01,0,0,6.75,7.19,0,0.53,5.54,0.78,0,6.02,30.36,7.61,5.34,18.9,6.75,0.52,5.3,0,3.78,6.49,0.12,7.34,14.01,0,0.56,144.93,1.76,0,11.93,74.91,103.43,2.43,62.13,24.35,0,4.94,,0,0,,0,0,29.74,99.98,0,7.2,132.98,16.48,0,144.49,728.56,,,,,,,,
