date,technology,production_gwh,model_gwh,error_gwh
2030-01-02,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-01-03,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-01-04,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-01-05,gas-ocgt,0.00000000,20.55254868,20.55254868
2030-01-06,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-01-07,gas-ocgt,0.00000000,24.06450782,24.06450782
2030-01-08,gas-ocgt,0.00000000,38.36210121,38.36210121
2030-01-09,gas-ocgt,0.00000000,46.04999986,46.04999986
2030-01-10,gas-ocgt,0.00000000,60.39140686,60.39140686
2030-01-11,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-01-12,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-01-13,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-01-14,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-01-15,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-01-16,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-01-17,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-01-18,gas-ocgt,0.00000000,17.76646112,17.76646112
2030-01-19,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-01-20,gas-ocgt,0.11000000,32.31816059,32.20816059
2030-01-21,gas-ocgt,1.87000000,19.02151260,17.15151260
2030-01-22,gas-ocgt,12.54000000,58.27751240,45.73751240
2030-01-23,gas-ocgt,32.38000000,66.76984683,34.38984683
2030-01-24,gas-ocgt,49.40000000,68.07902777,18.67902777
2030-01-25,gas-ocgt,21.55000000,73.67999978,52.12999978
2030-01-26,gas-ocgt,0.09000000,73.67999978,73.58999978
2030-01-27,gas-ocgt,0.15000000,67.53999980,67.38999980
2030-01-28,gas-ocgt,16.35000000,42.94876849,26.59876849
2030-01-29,gas-ocgt,0.05000000,54.14153535,54.09153535
2030-01-30,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-01-31,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-02-01,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-02-02,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-02-03,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-02-04,gas-ocgt,3.03000000,18.41999995,15.38999995
2030-02-05,gas-ocgt,0.00000000,43.77375802,43.77375802
2030-02-06,gas-ocgt,10.32000000,58.32999983,48.00999983
2030-02-07,gas-ocgt,7.59000000,49.11999985,41.52999985
2030-02-08,gas-ocgt,0.52000000,16.62603795,16.10603795
2030-02-09,gas-ocgt,0.00000000,12.27999996,12.27999996
2030-02-10,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-02-11,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-02-12,gas-ocgt,6.37000000,58.32999983,51.95999983
2030-02-13,gas-ocgt,5.90000000,62.45638858,56.55638858
2030-02-14,gas-ocgt,6.95000000,62.69565609,55.74565609
2030-02-15,gas-ocgt,1.42000000,61.39999982,59.97999982
2030-02-16,gas-ocgt,0.00000000,20.04952085,20.04952085
2030-02-17,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-02-18,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-02-19,gas-ocgt,0.00000000,25.42772146,25.42772146
2030-02-20,gas-ocgt,0.00000000,7.89581789,7.89581789
2030-02-21,gas-ocgt,3.17000000,25.22698705,22.05698705
2030-02-22,gas-ocgt,0.36000000,28.50454922,28.14454922
2030-02-23,gas-ocgt,0.00000000,37.54430130,37.54430130
2030-02-24,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-02-25,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-02-26,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-02-27,gas-ocgt,0.13000000,19.89199987,19.76199987
2030-02-28,gas-ocgt,1.75000000,27.17315102,25.42315102
2030-03-01,gas-ocgt,0.07000000,39.90999988,39.83999988
2030-03-02,gas-ocgt,0.00000000,15.34199226,15.34199226
2030-03-03,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-03-04,gas-ocgt,0.03000000,0.00000000,-0.03000000
2030-03-05,gas-ocgt,2.11000000,9.26880386,7.15880386
2030-03-06,gas-ocgt,0.07000000,24.55999993,24.48999993
2030-03-07,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-03-08,gas-ocgt,0.14000000,36.57559121,36.43559121
2030-03-09,gas-ocgt,0.00000000,21.54490371,21.54490371
2030-03-10,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-03-11,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-03-12,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-03-13,gas-ocgt,0.00000000,15.45735430,15.45735430
2030-03-14,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-03-15,gas-ocgt,0.00000000,14.98397112,14.98397112
2030-03-16,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-03-17,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-03-18,gas-ocgt,0.12000000,0.00000000,-0.12000000
2030-03-19,gas-ocgt,0.12000000,12.27999996,12.15999996
2030-03-20,gas-ocgt,0.00000000,21.48999994,21.48999994
2030-03-21,gas-ocgt,0.00000000,7.07338496,7.07338496
2030-03-22,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-03-23,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-03-24,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-03-25,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-03-26,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-03-27,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-03-28,gas-ocgt,0.00000000,2.07568416,2.07568416
2030-03-29,gas-ocgt,0.00000000,18.41999995,18.41999995
2030-03-30,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-03-31,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-01,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-02,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-03,gas-ocgt,0.00000000,7.17373143,7.17373143
2030-04-04,gas-ocgt,0.10000000,12.27999996,12.17999996
2030-04-05,gas-ocgt,0.19000000,11.25391640,11.06391640
2030-04-06,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-07,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-08,gas-ocgt,0.20000000,0.00000000,-0.20000000
2030-04-09,gas-ocgt,0.06000000,11.72311767,11.66311767
2030-04-10,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-11,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-12,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-13,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-14,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-15,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-16,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-17,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-18,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-19,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-20,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-21,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-22,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-23,gas-ocgt,0.00000000,2.12632639,2.12632639
2030-04-24,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-25,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-26,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-27,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-28,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-29,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-04-30,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-01,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-02,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-03,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-04,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-05,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-06,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-07,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-08,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-09,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-10,gas-ocgt,0.01000000,0.00000000,-0.01000000
2030-05-11,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-12,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-13,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-14,gas-ocgt,0.10000000,0.00000000,-0.10000000
2030-05-15,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-16,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-17,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-18,gas-ocgt,0.00000000,0.88840598,0.88840598
2030-05-19,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-20,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-21,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-22,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-23,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-24,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-25,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-26,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-27,gas-ocgt,0.10000000,0.00000000,-0.10000000
2030-05-28,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-29,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-30,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-05-31,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-01,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-02,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-03,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-04,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-05,gas-ocgt,0.00000000,5.12650678,5.12650678
2030-06-06,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-07,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-08,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-09,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-10,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-11,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-12,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-13,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-14,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-15,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-16,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-17,gas-ocgt,0.12000000,0.00000000,-0.12000000
2030-06-18,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-19,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-20,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-21,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-22,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-23,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-24,gas-ocgt,0.12000000,0.00000000,-0.12000000
2030-06-25,gas-ocgt,0.05000000,0.00000000,-0.05000000
2030-06-26,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-27,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-28,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-29,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-06-30,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-01,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-02,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-03,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-04,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-05,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-06,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-07,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-08,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-09,gas-ocgt,0.12000000,0.00000000,-0.12000000
2030-07-10,gas-ocgt,0.13000000,0.00000000,-0.13000000
2030-07-11,gas-ocgt,0.13000000,0.00000000,-0.13000000
2030-07-12,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-13,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-14,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-15,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-16,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-17,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-18,gas-ocgt,0.12000000,0.00000000,-0.12000000
2030-07-19,gas-ocgt,0.23000000,0.00000000,-0.23000000
2030-07-20,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-21,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-22,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-23,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-24,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-25,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-26,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-27,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-28,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-29,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-30,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-07-31,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-01,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-02,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-03,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-04,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-05,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-06,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-07,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-08,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-09,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-10,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-11,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-12,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-13,gas-ocgt,0.10000000,0.00000000,-0.10000000
2030-08-14,gas-ocgt,0.07000000,0.00000000,-0.07000000
2030-08-15,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-16,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-17,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-18,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-19,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-20,gas-ocgt,1.64000000,0.00000000,-1.64000000
2030-08-21,gas-ocgt,1.72000000,9.32999998,7.60999998
2030-08-22,gas-ocgt,0.59000000,10.25965608,9.66965608
2030-08-23,gas-ocgt,0.20000000,1.39196309,1.19196309
2030-08-24,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-25,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-26,gas-ocgt,0.53000000,0.00000000,-0.53000000
2030-08-27,gas-ocgt,0.14000000,12.43999998,12.29999998
2030-08-28,gas-ocgt,2.29000000,0.00000000,-2.29000000
2030-08-29,gas-ocgt,2.08000000,4.52267638,2.44267638
2030-08-30,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-08-31,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-09-01,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-09-02,gas-ocgt,0.10000000,0.00000000,-0.10000000
2030-09-03,gas-ocgt,0.08000000,0.00000000,-0.08000000
2030-09-04,gas-ocgt,0.01000000,0.00000000,-0.01000000
2030-09-05,gas-ocgt,0.01000000,0.00000000,-0.01000000
2030-09-06,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-09-07,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-09-08,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-09-09,gas-ocgt,1.73000000,0.00000000,-1.73000000
2030-09-10,gas-ocgt,1.63000000,12.43999998,10.80999998
2030-09-11,gas-ocgt,0.98000000,5.03483614,4.05483614
2030-09-12,gas-ocgt,0.11000000,0.79367149,0.68367149
2030-09-13,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-09-14,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-09-15,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-09-16,gas-ocgt,0.86000000,0.00000000,-0.86000000
2030-09-17,gas-ocgt,0.02000000,10.65351997,10.63351997
2030-09-18,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-09-19,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-09-20,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-09-21,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-09-22,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-09-23,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-09-24,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-09-25,gas-ocgt,1.64000000,0.00000000,-1.64000000
2030-09-26,gas-ocgt,1.69000000,12.23404976,10.54404976
2030-09-27,gas-ocgt,0.07000000,0.00000000,-0.07000000
2030-09-28,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-09-29,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-09-30,gas-ocgt,0.07000000,0.00000000,-0.07000000
2030-10-01,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-10-02,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-10-03,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-10-04,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-10-05,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-10-06,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-10-07,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-10-08,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-10-09,gas-ocgt,0.00000000,9.37510211,9.37510211
2030-10-10,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-10-11,gas-ocgt,0.14000000,0.00000000,-0.14000000
2030-10-12,gas-ocgt,0.00000000,13.87619298,13.87619298
2030-10-13,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-10-14,gas-ocgt,0.17000000,0.00000000,-0.17000000
2030-10-15,gas-ocgt,0.02000000,12.61787345,12.59787345
2030-10-16,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-10-17,gas-ocgt,0.00000000,15.54999997,15.54999997
2030-10-18,gas-ocgt,0.00000000,22.83797536,22.83797536
2030-10-19,gas-ocgt,0.00000000,12.75701707,12.75701707
2030-10-20,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-10-21,gas-ocgt,0.12000000,0.00000000,-0.12000000
2030-10-22,gas-ocgt,0.00000000,18.65999996,18.65999996
2030-10-23,gas-ocgt,0.03000000,12.83661573,12.80661573
2030-10-24,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-10-25,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-10-26,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-10-27,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-10-28,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-10-29,gas-ocgt,1.22000000,23.41594473,22.19594473
2030-10-30,gas-ocgt,1.14000000,27.78842035,26.64842035
2030-10-31,gas-ocgt,0.56000000,10.34267569,9.78267569
2030-11-01,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-11-02,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-11-03,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-11-04,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-11-05,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-11-06,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-11-07,gas-ocgt,0.00000000,20.36949185,20.36949185
2030-11-08,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-11-09,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-11-10,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-11-11,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-11-12,gas-ocgt,5.14000000,37.31999993,32.17999993
2030-11-13,gas-ocgt,0.12000000,16.26578481,16.14578481
2030-11-14,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-11-15,gas-ocgt,0.00000000,16.77061833,16.77061833
2030-11-16,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-11-17,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-11-18,gas-ocgt,0.01000000,0.00000000,-0.01000000
2030-11-19,gas-ocgt,4.92000000,16.49885119,11.57885119
2030-11-20,gas-ocgt,5.66000000,20.75154202,15.09154202
2030-11-21,gas-ocgt,2.65000000,9.50376987,6.85376987
2030-11-22,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-11-23,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-11-24,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-11-25,gas-ocgt,1.09000000,0.00000000,-1.09000000
2030-11-26,gas-ocgt,4.91000000,15.54999997,10.63999997
2030-11-27,gas-ocgt,0.06000000,0.00000000,-0.06000000
2030-11-28,gas-ocgt,5.96000000,0.00000000,-5.96000000
2030-11-29,gas-ocgt,21.04000000,54.00091272,32.96091272
2030-11-30,gas-ocgt,1.30000000,52.86999989,51.56999989
2030-12-01,gas-ocgt,0.07000000,27.50368385,27.43368385
2030-12-02,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-12-03,gas-ocgt,0.12000000,24.70791470,24.58791470
2030-12-04,gas-ocgt,0.00000000,46.23641682,46.23641682
2030-12-05,gas-ocgt,0.52000000,52.08170451,51.56170451
2030-12-06,gas-ocgt,6.13000000,51.18993527,45.05993527
2030-12-07,gas-ocgt,0.00000000,9.93280266,9.93280266
2030-12-08,gas-ocgt,0.93000000,18.24077751,17.31077751
2030-12-09,gas-ocgt,10.57000000,21.10325168,10.53325168
2030-12-10,gas-ocgt,17.97000000,57.50333545,39.53333545
2030-12-11,gas-ocgt,17.86000000,60.61710432,42.75710432
2030-12-12,gas-ocgt,12.42000000,62.77373225,50.35373225
2030-12-13,gas-ocgt,2.32000000,51.27104709,48.95104709
2030-12-14,gas-ocgt,0.10000000,68.41999986,68.31999986
2030-12-15,gas-ocgt,0.00000000,20.25400486,20.25400486
2030-12-16,gas-ocgt,29.91000000,31.09999994,1.18999994
2030-12-17,gas-ocgt,0.48000000,56.82590726,56.34590726
2030-12-18,gas-ocgt,0.00000000,37.48242018,37.48242018
2030-12-19,gas-ocgt,0.00000000,40.42999992,40.42999992
2030-12-20,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-12-21,gas-ocgt,0.00000000,9.29622176,9.29622176
2030-12-22,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-12-23,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-12-24,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-12-25,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-12-26,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-12-27,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-12-28,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-12-29,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-12-30,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-12-31,gas-ocgt,0.00000000,0.00000000,0.00000000
2030-01-01,hydro-ps,0.00000000,41.62949143,41.62949143
2030-01-02,hydro-ps,0.00000000,31.62927154,31.62927154
2030-01-03,hydro-ps,0.00000000,74.47178545,74.47178545
2030-01-04,hydro-ps,0.00000000,0.00000000,0.00000000
2030-01-05,hydro-ps,0.00000000,85.89324643,85.89324643
2030-01-06,hydro-ps,0.00000000,0.00000000,0.00000000
2030-01-07,hydro-ps,0.00000000,38.59268486,38.59268486
2030-01-08,hydro-ps,0.00000000,44.71159118,44.71159118
2030-01-09,hydro-ps,0.00000000,95.93227944,95.93227944
2030-01-10,hydro-ps,0.00000000,117.17918652,117.17918652
2030-01-11,hydro-ps,0.00000000,8.58599192,8.58599192
2030-01-12,hydro-ps,0.00000000,0.00000000,0.00000000
2030-01-13,hydro-ps,0.00000000,0.00000000,0.00000000
2030-01-14,hydro-ps,0.00000000,0.00000000,0.00000000
2030-01-15,hydro-ps,0.00000000,40.31041400,40.31041400
2030-01-16,hydro-ps,0.00000000,29.96506132,29.96506132
2030-01-17,hydro-ps,0.00000000,36.75938147,36.75938147
2030-01-18,hydro-ps,0.00000000,63.09064533,63.09064533
2030-01-19,hydro-ps,0.00000000,7.78921628,7.78921628
2030-01-20,hydro-ps,0.00000000,52.32908349,52.32908349
2030-01-21,hydro-ps,0.00000000,10.92186212,10.92186212
2030-01-22,hydro-ps,0.00000000,29.14191453,29.14191453
2030-01-23,hydro-ps,0.00000000,76.62042971,76.62042971
2030-01-24,hydro-ps,0.00000000,91.53990027,91.53990027
2030-01-25,hydro-ps,0.00000000,89.67478335,89.67478335
2030-01-26,hydro-ps,0.00000000,83.92106450,83.92106450
2030-01-27,hydro-ps,0.00000000,33.44293256,33.44293256
2030-01-28,hydro-ps,0.00000000,22.88522145,22.88522145
2030-01-29,hydro-ps,0.00000000,29.30626994,29.30626994
2030-01-30,hydro-ps,0.00000000,21.22924889,21.22924889
2030-01-31,hydro-ps,0.00000000,0.00000000,0.00000000
2030-02-01,hydro-ps,0.00000000,0.00000000,0.00000000
2030-02-02,hydro-ps,0.00000000,0.00000000,0.00000000
2030-02-03,hydro-ps,0.00000000,0.00000000,0.00000000
2030-02-04,hydro-ps,0.00000000,21.30506789,21.30506789
2030-02-05,hydro-ps,0.00000000,48.60758248,48.60758248
2030-02-06,hydro-ps,0.00000000,123.31000000,123.31000000
2030-02-07,hydro-ps,0.00000000,90.33024099,90.33024099
2030-02-08,hydro-ps,0.00000000,37.24672486,37.24672486
2030-02-09,hydro-ps,0.00000000,31.84053909,31.84053909
2030-02-10,hydro-ps,0.00000000,0.00000000,0.00000000
2030-02-11,hydro-ps,0.00000000,0.00000000,0.00000000
2030-02-12,hydro-ps,0.00000000,74.90974060,74.90974060
2030-02-13,hydro-ps,0.00000000,82.12188899,82.12188899
2030-02-14,hydro-ps,0.00000000,86.09378743,86.09378743
2030-02-15,hydro-ps,0.00000000,75.16101995,75.16101995
2030-02-16,hydro-ps,0.00000000,39.58157978,39.58157978
2030-02-17,hydro-ps,0.00000000,0.00000000,0.00000000
2030-02-18,hydro-ps,0.00000000,0.00000000,0.00000000
2030-02-19,hydro-ps,0.00000000,90.97039732,90.97039732
2030-02-20,hydro-ps,0.00000000,25.36237544,25.36237544
2030-02-21,hydro-ps,0.00000000,64.00099874,64.00099874
2030-02-22,hydro-ps,0.00000000,81.49198413,81.49198413
2030-02-23,hydro-ps,0.00000000,105.69358805,105.69358805
2030-02-24,hydro-ps,0.00000000,0.00000000,0.00000000
2030-02-25,hydro-ps,0.00000000,0.00000000,0.00000000
2030-02-26,hydro-ps,0.00000000,3.78590920,3.78590920
2030-02-27,hydro-ps,0.00000000,64.32403336,64.32403336
2030-02-28,hydro-ps,0.00000000,84.37000000,84.37000000
2030-03-01,hydro-ps,0.00000000,95.91192931,95.91192931
